OrderiD,Item_Id,CustomerCode,CountryName,customer_country,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName
3458,726,C-1,USA,C-1USA,2,16,66.56,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],GREY/IVORY,REC
3458,750,C-1,USA,C-1USA,2,16,66.56,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC
3458,717,C-1,USA,C-1USA,3,8.75,54.6,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC
3458,749,C-1,USA,C-1USA,3,8.75,54.6,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC
3458,21258,C-1,USA,C-1USA,8,2.25,37.8,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC
3461,2782,PC,USA,PCUSA,10,102.8125,4523.7,HAND TUFTED,TUFTED 30C,SWT-7A [PUEBLO],RED,REC
3461,2750,PC,USA,PCUSA,6,102.8125,2714.22,HAND TUFTED,TUFTED 30C,SWT-4A [DESERT DIAMOND],ORANGE,REC
3461,2757,PC,USA,PCUSA,6,80,2112,HAND TUFTED,TUFTED 30C,SWT-4B [DESERT DIAMOND],BROWN/TURQUISE,REC
3461,2758,PC,USA,PCUSA,4,102.8125,1809.48,HAND TUFTED,TUFTED 30C,SWT-4B [DESERT DIAMOND],BROWN/TURQUISE,REC
3461,2748,PC,USA,PCUSA,6,54,1425.6,HAND TUFTED,TUFTED 30C,SWT-4A [DESERT DIAMOND],ORANGE,REC
3461,2756,PC,USA,PCUSA,6,54,1425.6,HAND TUFTED,TUFTED 30C,SWT-4B [DESERT DIAMOND],BROWN/TURQUISE,REC
3461,2755,PC,USA,PCUSA,6,35,924,HAND TUFTED,TUFTED 30C,SWT-4B [DESERT DIAMOND],BROWN/TURQUISE,REC
3463,26622,M-1,USA,M-1USA,25,1.5,135,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,GREY,REC
3463,26630,M-1,USA,M-1USA,25,1.5,135,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,LT GREY,REC
3463,26631,M-1,USA,M-1USA,25,1.5,135,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,IRON,REC
3463,26632,M-1,USA,M-1USA,25,1.5,135,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,CREAM,REC
3470,2176,P-5,USA,P-5USA,3,6,73.8,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
3471,2163,P-5,USA,P-5USA,5,140,2870,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
3471,4080,P-5,USA,P-5USA,6,108,2656.8,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
3471,4079,P-5,USA,P-5USA,9,54,1992.6,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
3471,3451,P-5,USA,P-5USA,120,3,1476,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
3471,4078,P-5,USA,P-5USA,8,24,787.2,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
3471,3450,P-5,USA,P-5USA,10,15,615,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
3471,2166,P-5,USA,P-5USA,10,6,246,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
3472,2166,P-5,USA,P-5USA,6,6,147.6,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
3473,3984,P-5,USA,P-5USA,19,40,1596,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC
3473,3986,P-5,USA,P-5USA,5,140,1470,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC
3473,3983,P-5,USA,P-5USA,27,20,1134,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC
3473,3981,P-5,USA,P-5USA,20,6,252,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC
3474,3981,P-5,USA,P-5USA,3,6,37.8,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC
3475,5182,P-5,USA,P-5USA,12,80,2016,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC
3475,5177,P-5,USA,P-5USA,140,3,882,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC
3475,5181,P-5,USA,P-5USA,9,40,756,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC
3475,5180,P-5,USA,P-5USA,12,15,378,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC
3475,5179,P-5,USA,P-5USA,8,20,336,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC
3476,5178,P-5,USA,P-5USA,3,6,37.8,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC
3478,2173,P-5,USA,P-5USA,7,140,4018,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
3478,4073,P-5,USA,P-5USA,9,108,3985.2,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
3478,4074,P-5,USA,P-5USA,112,3,1377.6,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
3478,2174,P-5,USA,P-5USA,4,80,1312,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC
3482,18107,T-2,ITALY,T-2ITALY,5,0.1575,62.8,HAND TUFTED,TUFTED 60C SEMI WORSTED,FLEURY [8610],601 NERO/BIANCO,REC
3495,26469,C-1,USA,C-1USA,1,252,952.56,HAND TUFTED,TUFTED 60C,VELVET [8395],GREY/GOLD,REC
3499,26717,P-5,USA,P-5USA,22,108,5940,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
3499,26716,P-5,USA,P-5USA,28,80,5600,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
3499,26711,P-5,USA,P-5USA,14,140,4900,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
3499,26715,P-5,USA,P-5USA,20,40,2000,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
3499,26718,P-5,USA,P-5USA,250,3,1875,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
3499,26713,P-5,USA,P-5USA,22,20,1100,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
3499,26714,P-5,USA,P-5USA,26,15,975,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
3499,26712,P-5,USA,P-5USA,48,6,720,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
3499,26719,P-5,USA,P-5USA,12,1.5,45,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
3500,26715,P-5,USA,P-5USA,1,40,100,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
3500,26712,P-5,USA,P-5USA,6,6,90,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
3500,26718,P-5,USA,P-5USA,4,3,30,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC
3506,26812,M-2,USA,M-2USA,1,80,280,HAND TUFTED,TUFTED 60C,BOMBAY PRINT [8939],BLACK/MULTI,REC
3506,26814,M-2,USA,M-2USA,2,36,252,HAND TUFTED,TUFTED 60C,BOMBAY PRINT [8939],BLACK/MULTI,ROUND
3506,26810,M-2,USA,M-2USA,1,40,140,HAND TUFTED,TUFTED 60C,BOMBAY PRINT [8939],BLACK/MULTI,REC
3506,26822,M-2,USA,M-2USA,2,20,140,HAND TUFTED,TUFTED 60C,BOMBAY PRINT [8939],BLACK/MULTI,REC
3506,26813,M-2,USA,M-2USA,2,15,105,HAND TUFTED,TUFTED 60C,BOMBAY PRINT [8939],BLACK/MULTI,REC
3506,26811,M-2,USA,M-2USA,2,8.4375,59.06,HAND TUFTED,TUFTED 60C,BOMBAY PRINT [8939],BLACK/MULTI,REC
3507,26818,M-2,USA,M-2USA,1,40,84,HAND TUFTED,TUFTED 10C ALL LOOP,10027 [UNIQUE],MULTI,REC
3507,26820,M-2,USA,M-2USA,2,20,84,HAND TUFTED,TUFTED 10C ALL LOOP,10027 [UNIQUE],MULTI,REC
3507,26821,M-2,USA,M-2USA,2,15,63,HAND TUFTED,TUFTED 10C ALL LOOP,10027 [UNIQUE],MULTI,REC
3507,26819,M-2,USA,M-2USA,2,8.4375,35.44,HAND TUFTED,TUFTED 10C ALL LOOP,10027 [UNIQUE],MULTI,REC
3508,17094,PD,BELGIUM,PDBELGIUM,80,3.68,5593.6,DURRY,FLATWOVEN 60C+10C+LUREX,MALETTO [9824],BEIGE/MULTI,REC
3508,21500,PD,BELGIUM,PDBELGIUM,80,3.68,4268.8,DURRY,FLATWOVEN 60C+LUREX,MODICA,DUSTY ROSE,REC
3508,21501,PD,BELGIUM,PDBELGIUM,80,3.68,4268.8,DURRY,FLATWOVEN 60C+LUREX,MODICA,CHARCOAL,REC
3509,17095,PD,BELGIUM,PDBELGIUM,300,3.68,20424,DURRY,FLATWOVEN 60C+10C+LUREX,MALETTO [9825],BEIGE,REC
3509,26796,PD,BELGIUM,PDBELGIUM,300,3.68,19320,DURRY,FLATWOVEN 60C,MILENA [9831],GREY,REC
3510,26807,C-1,USA,C-1USA,1,25,158.25,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10895],BLACK/BLACK,REC
3511,13499,C-1,USA,C-1USA,1,15,87,HANDWOVEN,SHAGGY 0C FELTED,FNR-5,MULTI,REC
3516,2164,P-5,USA,P-5USA,1,80,0,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC
3530,9778,RC,AUSTRALIA,RCAUSTRALIA,10,8.75,3062.5,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC
3530,27066,RC,AUSTRALIA,RCAUSTRALIA,6,12,3024,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,GREY,REC
3530,27092,RC,AUSTRALIA,RCAUSTRALIA,6,12,3024,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC
3530,27095,RC,AUSTRALIA,RCAUSTRALIA,6,12,3024,KNOTTED,KNOTTED 3/25 30C HS,NORDIC ALLURE,GREY,REC
3530,27099,RC,AUSTRALIA,RCAUSTRALIA,6,12,3024,KNOTTED,KNOTTED 3/25 30C HS,NORDIC DIAMOND,GREY,REC
3530,13141,RC,AUSTRALIA,RCAUSTRALIA,8,8.75,2940,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC
3530,27064,RC,AUSTRALIA,RCAUSTRALIA,12,5.8,2923.2,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,GREY,REC
3530,27090,RC,AUSTRALIA,RCAUSTRALIA,12,5.8,2923.2,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC
3530,27094,RC,AUSTRALIA,RCAUSTRALIA,12,5.8,2923.2,KNOTTED,KNOTTED 3/25 30C HS,NORDIC ALLURE,GREY,REC
3530,27098,RC,AUSTRALIA,RCAUSTRALIA,12,5.8,2923.2,KNOTTED,KNOTTED 3/25 30C HS,NORDIC DIAMOND,GREY,REC
3530,9773,RC,AUSTRALIA,RCAUSTRALIA,8,8.75,2450,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC
3530,13126,RC,AUSTRALIA,RCAUSTRALIA,10,5.8,2436,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC
3530,9777,RC,AUSTRALIA,RCAUSTRALIA,10,5.8,2030,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC
3530,5037,RC,AUSTRALIA,RCAUSTRALIA,8,5.8,1948.8,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8939],PETAL,REC
3530,5038,RC,AUSTRALIA,RCAUSTRALIA,5,8.75,1837.5,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8939],PETAL,REC
3530,27051,RC,AUSTRALIA,RCAUSTRALIA,14,5.8,1745.8,DURRY,FLATWOVEN 60C+10C+LUREX,MALETO STRIPES [9825 RC],ROSE GOLD,REC
3530,9772,RC,AUSTRALIA,RCAUSTRALIA,8,5.8,1624,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC
3530,13125,RC,AUSTRALIA,RCAUSTRALIA,10,3.68,1545.6,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC
3530,9774,RC,AUSTRALIA,RCAUSTRALIA,3,12,1260,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC
3530,9779,RC,AUSTRALIA,RCAUSTRALIA,3,12,1260,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC
3530,27050,RC,AUSTRALIA,RCAUSTRALIA,12,3.68,949.44,DURRY,FLATWOVEN 60C+10C+LUREX,MALETO STRIPES [9825 RC],ROSE GOLD,REC
3530,5036,RC,AUSTRALIA,RCAUSTRALIA,6,3.68,927.36,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8939],PETAL,REC
3530,27054,RC,AUSTRALIA,RCAUSTRALIA,10,4,860,DURRY,FLATWOVEN 60C+10C+LUREX,MALETO STRIPES [9825 RC],ROSE GOLD,ROUND
3530,27053,RC,AUSTRALIA,RCAUSTRALIA,4,8.75,752.5,DURRY,FLATWOVEN 60C+10C+LUREX,MALETO STRIPES [9825 RC],ROSE GOLD,REC
3530,13127,RC,AUSTRALIA,RCAUSTRALIA,12,0.09,45.36,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC
3530,27067,RC,AUSTRALIA,RCAUSTRALIA,12,0.09,45.36,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,GREY,REC
3530,27093,RC,AUSTRALIA,RCAUSTRALIA,12,0.09,45.36,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC
3530,27096,RC,AUSTRALIA,RCAUSTRALIA,12,0.09,45.36,KNOTTED,KNOTTED 3/25 30C HS,NORDIC ALLURE,GREY,REC
3530,27097,RC,AUSTRALIA,RCAUSTRALIA,12,0.09,45.36,KNOTTED,KNOTTED 3/25 30C HS,NORDIC DIAMOND,GREY,REC
3530,27102,RC,AUSTRALIA,RCAUSTRALIA,20,0.09,38.7,DURRY,FLATWOVEN 60C+10C+LUREX,MALETO STRIPES [9825 RC],ROSE GOLD,REC
3530,9775,RC,AUSTRALIA,RCAUSTRALIA,12,0.09,37.8,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC
3530,9776,RC,AUSTRALIA,RCAUSTRALIA,12,0.09,37.8,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC
3533,27020,JL,UK,JLUK,21,4.08,1884.96,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3533,27019,JL,UK,JLUK,14,4.08,1256.64,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3533,27021,JL,UK,JLUK,26,2.16,1235.52,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3533,27018,JL,UK,JLUK,17,2.16,807.84,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3533,27022,JL,UK,JLUK,14,1.68,517.44,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3533,27017,JL,UK,JLUK,10,1.68,369.6,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3533,27023,JL,UK,JLUK,19,0.72,300.96,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3533,27016,JL,UK,JLUK,14,0.72,221.76,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3534,13125,RC,AUSTRALIA,RCAUSTRALIA,12,39.8125,0,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC
3534,13126,RC,AUSTRALIA,RCAUSTRALIA,11,62.5417,0,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC
3534,13141,RC,AUSTRALIA,RCAUSTRALIA,11,93.2361,0,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC
3535,27020,JL,UK,JLUK,18,4.08,1615.68,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3535,27019,JL,UK,JLUK,14,4.08,1256.64,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3535,27021,JL,UK,JLUK,26,2.16,1235.52,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3535,27018,JL,UK,JLUK,17,2.16,807.84,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3535,27022,JL,UK,JLUK,14,1.68,517.44,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3535,27017,JL,UK,JLUK,10,1.68,369.6,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3535,27023,JL,UK,JLUK,19,0.72,300.96,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3535,27016,JL,UK,JLUK,14,0.72,221.76,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3536,27019,JL,UK,JLUK,11,4.08,987.36,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3536,27021,JL,UK,JLUK,19,2.16,902.88,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3536,27020,JL,UK,JLUK,10,4.08,897.6,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3536,27018,JL,UK,JLUK,12,2.16,570.24,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3536,27022,JL,UK,JLUK,11,1.68,406.56,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3536,27017,JL,UK,JLUK,8,1.68,295.68,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3536,27023,JL,UK,JLUK,15,0.72,237.6,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3536,27016,JL,UK,JLUK,11,0.72,174.24,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3537,27022,JL,UK,JLUK,11,1.68,406.56,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3537,27017,JL,UK,JLUK,8,1.68,295.68,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3537,27023,JL,UK,JLUK,15,0.72,237.6,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3537,27016,JL,UK,JLUK,11,0.72,174.24,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3538,1163,M-1,USA,M-1USA,1,35,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC
3539,86,M-1,USA,M-1USA,2,80,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC
3539,1136,M-1,USA,M-1USA,1,140,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC
3539,1140,M-1,USA,M-1USA,1,108,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC
3539,1141,M-1,USA,M-1USA,1,140,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC
3539,1154,M-1,USA,M-1USA,5,54,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC
3539,1155,M-1,USA,M-1USA,5,108,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC
3539,1163,M-1,USA,M-1USA,1,35,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC
3539,1164,M-1,USA,M-1USA,5,54,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC
3539,2481,M-1,USA,M-1USA,1,180,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC
3539,2483,M-1,USA,M-1USA,5,180,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC
3542,26774,T-2,ITALY,T-2ITALY,10,0.1749,65.6,HANDWOVEN,HAND WOVEN 30C,WALMER,COL-741 PETROLIO,REC
3542,26775,T-2,ITALY,T-2ITALY,10,0.1749,65.6,HANDWOVEN,HAND WOVEN 30C,WALMER,COL-561 ROSSO/BIANCO,REC
3542,26776,T-2,ITALY,T-2ITALY,10,0.1749,65.6,HANDWOVEN,HAND WOVEN 30C,WALMER,COL-601 NERO/BIANCO,REC
3542,26777,T-2,ITALY,T-2ITALY,10,0.1749,65.6,HANDWOVEN,HAND WOVEN 30C,WALMER,COL-481 BEIGE/BIANCO,REC
3542,26773,T-2,ITALY,T-2ITALY,10,0.1749,62,HANDWOVEN,HAND WOVEN 10CNZ+30C,WILLENDORF,COL-561 ROSSO/BIANCO,REC
3542,26770,T-2,ITALY,T-2ITALY,10,0.1749,54.6,DURRY,FLATWOVEN 60C 2PLY,WOOLACOMBE,156 ROSSO  MULTI,REC
3542,26771,T-2,ITALY,T-2ITALY,10,0.1749,54.6,DURRY,FLATWOVEN 60C 2PLY,WOOLACOMBE,174 PETROLIO MULTI,REC
3542,26772,T-2,ITALY,T-2ITALY,10,0.1749,54.6,DURRY,FLATWOVEN 60C 2PLY,WOOLACOMBE,148 BEIGE MULTI,REC
3543,26788,T-2,ITALY,T-2ITALY,10,0.1749,56.5,HAND TUFTED,TUFTED 60C,WISCONSIN,160 NERO MULTI,REC
3544,11000,T-2,ITALY,T-2ITALY,10,0.1749,104.9,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4030+3333+4040,REC
3544,26789,T-2,ITALY,T-2ITALY,10,0.1749,104.9,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,0620+18-1239,REC
3555,1695,T-2,ITALY,T-2ITALY,10,2.25,1333.8,HAND TUFTED,TUFTED 60C,RAJMAHAL [9054],100 MULTI,ROUND
3555,3039,T-2,ITALY,T-2ITALY,5,4.08,1064.9,HAND TUFTED,TUFTED 60C,LUANDA,159 ARANCIO MULTI,REC
3557,10259,H-2,USA,H-2USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [9245],IVORY/BLUE,REC
3557,11818,H-2,USA,H-2USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/BLUE,REC
3557,19130,H-2,USA,H-2USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/GREY(BROWN),REC
3557,10258,H-2,USA,H-2USA,106,80,11024,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [9245],IVORY/GREY,REC
3557,18408,H-2,USA,H-2USA,50,80,5200,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [9245],IVORY/BROWN,REC
3560,17059,H-2,USA,H-2USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9590],IVORY/CHARCOAL,REC
3560,17060,H-2,USA,H-2USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9951],IVORY/GREY,REC
3560,19065,H-2,USA,H-2USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [10016],NAVY,REC
3560,19066,H-2,USA,H-2USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON FABRIC [10045],BLUE,REC
3573,27020,JL,UK,JLUK,57,4.08,5116.32,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3573,27019,JL,UK,JLUK,37,4.08,3321.12,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3573,27021,JL,UK,JLUK,58,2.16,2756.16,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3573,27018,JL,UK,JLUK,37,2.16,1758.24,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3573,27022,JL,UK,JLUK,22,1.68,813.12,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3573,27017,JL,UK,JLUK,15,1.68,554.4,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3573,27023,JL,UK,JLUK,29,0.72,459.36,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC
3573,27016,JL,UK,JLUK,21,0.72,332.64,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC
3579,27367,TGT,USA,TGTUSA,28,108,599719.68,HAND TUFTED,TUFTED 52C 2PLY WOOL ALL LOOP,9604 HT PURPLE (2836),PURPLE,REC
3579,27215,TGT,USA,TGTUSA,28,108,582331.68,HAND TUFTED,TUFTED 52C WOOL+VISC 2/15 5PLY LOOP/CUT,9634 HT GREY (3940),GREY,REC
3579,27227,TGT,USA,TGTUSA,28,108,582331.68,HAND TUFTED,TUFTED 52C WOOL ALL LOOP,9503 HT NAVY (2853),NAVY,REC
3579,27370,TGT,USA,TGTUSA,19,108,406952.64,HAND TUFTED,TUFTED 52C 2PLY WOOL ALL LOOP,9604 HT STONE GREY (5059),STONE GREY,REC
3579,27373,TGT,USA,TGTUSA,19,108,406952.64,HAND TUFTED,TUFTED 52C 2PLY WOOL ALL LOOP,9604 HT TEAL (2844),TEAL,REC
3579,27221,TGT,USA,TGTUSA,19,108,395153.64,HAND TUFTED,TUFTED 52C WOOL ALL LOOP,9503 HT BLUSH PINK (2632),BLUSH PINK,REC
3579,27224,TGT,USA,TGTUSA,19,108,395153.64,HAND TUFTED,TUFTED 52C WOOL ALL LOOP,9503 HT GREY (2561),GREY,REC
3579,27230,TGT,USA,TGTUSA,19,108,395153.64,HAND TUFTED,TUFTED 52C WOOL ALL LOOP,9503 HT NEUTRAL (2558),NEUTRAL,REC
